p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
8.20248982825488e-07,0.26289863349153,0.914,0.639,0.0115851966334272,6,Emc6
8.28736136770554e-07,0.35706101103544,0.931,0.726,0.0117050691957473,6,Pdcd5
8.34082871795632e-07,0.351017298107984,1,0.931,0.0117805864812415,6,Srrm2
8.54236509855008e-07,0.420581738324996,1,0.926,0.0120652364651921,6,Gas5
8.93943245382544e-07,0.254198931905655,0.534,0.25,0.012626054397783,6,Bpifc
9.0690641355633e-07,0.264185720975057,0.552,0.253,0.0128091461850696,6,Rps4l
9.26201582652141e-07,0.386537572279658,1,0.84,0.0130816711533788,6,Prpf40a
9.39026849094933e-07,-0.761990805151377,0.362,0.629,0.0132628152166168,6,Cav1
9.53709477361458e-07,0.420034144225779,0.966,0.717,0.0134701926582532,6,Nsa2
9.6183469899456e-07,-0.678067617652246,1,1,0.0135849532885992,6,Sfn
9.77821158351956e-07,0.299810299011892,0.983,0.816,0.013810746040563,6,G3bp1
9.8770654288909e-07,0.293488757481492,0.931,0.743,0.0139503672117655,6,Ndufc2
1.02444089922073e-06,0.326450665841433,0.931,0.689,0.0144692032605935,6,Hmgcr
1.03748189342519e-06,0.25805069337575,0.638,0.389,0.0146533942627374,6,Fam118b
1.05417449863905e-06,0.338785930563593,0.948,0.754,0.014889160618778,6,Tet3
1.0674382553221e-06,0.400624187480075,0.983,0.84,0.0150764979181694,6,Psma1
1.06828525368207e-06,0.276597314982293,0.845,0.544,0.0150884609230055,6,Slc9a3r1
1.07536924470705e-06,0.351391026796623,0.966,0.801,0.0151885152122424,6,Puf60
1.08898467882937e-06,0.554011547774051,0.966,0.831,0.015380819603786,6,Cbx3
1.09985237994146e-06,0.266251461147441,0.948,0.685,0.0155343150142932,6,Knop1
1.10465231008876e-06,0.305506775608951,0.776,0.516,0.0156021092276936,6,Rexo1
1.12863079322374e-06,0.369031558314901,0.948,0.777,0.0159407813234921,6,Cops6
1.1287761776538e-06,0.259102186785534,0.983,0.812,0.0159428347331823,6,Pcnp
1.14595146061797e-06,-0.840595308878589,0.655,0.728,0.0161854184297681,6,Dusp22
1.15542402621272e-06,0.257234761873812,0.931,0.752,0.0163192089462285,6,Nono
1.18258023695102e-06,-1.54649417751726,0.948,0.86,0.0167027632666963,6,Krt77
1.19407423337529e-06,0.377488666023837,1,0.816,0.0168651044721926,6,Ssr2
1.21524717121191e-06,-0.86443819294188,0.948,0.894,0.0171641510461971,6,Klf6
1.21618669342251e-06,0.373488032006943,0.897,0.667,0.0171774208578996,6,C1d
1.21916471066101e-06,0.35751916471355,0.966,0.858,0.0172194823733761,6,Mrps14
1.28109511185268e-06,0.314185403580102,0.948,0.81,0.0180941873598073,6,Sdhb
1.29256723680965e-06,0.274280396525979,0.69,0.426,0.0182562196526995,6,Cox10
1.31560791607216e-06,0.35757090207471,1,0.993,0.0185816462066032,6,Rps14
1.46175949170929e-06,0.287932737189915,0.931,0.704,0.0206458910609021,6,Nars
1.48369248989989e-06,0.270665478970503,0.793,0.538,0.020955672727346,6,Arl2
1.49681621981123e-06,0.292218001475418,0.897,0.641,0.0211410322886138,6,Tmem14c
1.52900069081333e-06,0.368488207055599,1,0.881,0.0215956057570474,6,Ndufs6
1.56219927589334e-06,0.283234975444213,0.948,0.7,0.0220645025727175,6,Cacybp
1.57825657805435e-06,0.371129970948226,0.534,0.259,0.0222912959084397,6,Pqlc2
1.62924118288059e-06,0.362126170990745,1,0.89,0.0230114024670055,6,Rps12
1.6714986050881e-06,0.28331515609273,0.948,0.775,0.0236082462982643,6,Srsf6
1.67271937750788e-06,0.354499653749456,0.948,0.804,0.0236254884879213,6,Ndufv2
1.72037487374071e-06,0.267479673923108,0.845,0.562,0.0242985747167138,6,Katna1
1.72140213243653e-06,-0.537817356877135,0.172,0.479,0.0243130837185336,6,Socs3
1.77344490324614e-06,0.277284804193061,0.983,0.827,0.0250481358134485,6,Ak2
1.80320192771852e-06,0.492138191818363,0.69,0.4,0.0254684240270963,6,Tspan3
1.84328071203351e-06,0.345099151610163,0.966,0.849,0.0260344967767613,6,Ssb
1.86913846013474e-06,-0.265298723251722,0.345,0.669,0.026399711610943,6,Zfp36l2
1.88515974751975e-06,0.256807764447023,0.862,0.588,0.0266259962739689,6,Pih1d1
2.01436487064372e-06,0.285300972883195,0.931,0.67,0.0284508894329719,6,Ap1s1
2.04226603136425e-06,-0.737833212847687,0.569,0.739,0.0288449654269886,6,Fam134b
2.04724141883403e-06,0.261282390371824,0.983,0.819,0.0289152377996118,6,Klhl9
2.10570299591132e-06,0.384523375746042,0.81,0.594,0.0297409491142514,6,Nt5c3b
2.12794615482929e-06,0.262448912430525,0.655,0.384,0.030055111490809,6,Smarcd2
2.2032199908366e-06,0.385335925658493,0.983,0.84,0.0311182791505762,6,H1f0
2.20581117226506e-06,0.25416620337875,0.759,0.495,0.0311548769970718,6,Wbscr22
2.22762166058759e-06,-0.660867611987862,0.379,0.633,0.0314629283341391,6,Lamb3
2.25342815439526e-06,0.30962545708965,0.914,0.601,0.0318274192526787,6,Zfand2b
2.27178088968004e-06,0.28245577613103,0.948,0.819,0.0320866332858409,6,Ewsr1
2.29109661955942e-06,-0.764986085531625,0.776,0.747,0.0323594486546572,6,BC064078
2.34958241530828e-06,0.331598690360297,0.983,0.926,0.0331855020338141,6,Psmb1
2.35690192275573e-06,0.400662513031443,0.914,0.728,0.0332888827570019,6,Ilf3
2.36092883411956e-06,0.423610940205812,0.966,0.911,0.0333457588531047,6,Eif3f
2.38598874705095e-06,0.306983107582375,0.828,0.531,0.0336997050633476,6,Trim2
2.40512838659694e-06,0.305858173017518,0.983,0.939,0.0339700333322951,6,Rpl31-ps8
2.41457917326948e-06,0.37896777396012,0.966,0.801,0.0341035162432581,6,Ndufs2
2.4842897898135e-06,0.324910802157666,0.828,0.538,0.0350881089913259,6,Vps72
2.50034318806124e-06,0.438840089699531,0.931,0.775,0.0353148471881769,6,Rdx
2.50454146575132e-06,0.252527043556611,0.586,0.311,0.0353741436622717,6,Prkab1
2.56065617001704e-06,0.298496152285193,0.517,0.257,0.0361667077453207,6,Atad2b
2.64177552691984e-06,0.269668605690065,0.948,0.683,0.0373124375422158,6,Rtcb
2.65177905105064e-06,0.310789613744098,0.776,0.505,0.0374537273170392,6,Diablo
2.67268843481132e-06,0.365506011375936,0.672,0.378,0.037749051453275,6,Ndufaf2
2.67730748082982e-06,0.305701843079087,0.966,0.775,0.0378142908592404,6,2700060E02Rik
2.7050037598931e-06,0.321343124343103,0.948,0.788,0.0382054731047301,6,Immt
2.77143371346947e-06,-0.548739624333502,0.466,0.672,0.0391437297690428,6,Il13ra1
2.85399890459765e-06,0.254224492017104,0.862,0.575,0.0403098805285373,6,Emc8
2.87321528463558e-06,0.283009427312308,0.776,0.477,0.040581292680193,6,Uck2
2.89000623737109e-06,0.316772701926859,0.983,0.866,0.0408184480966293,6,Abcf1
2.89578450120004e-06,0.305840293573285,0.81,0.562,0.0409000602949493,6,Shmt2
2.90616625965324e-06,-1.06321306071078,0.983,0.942,0.0410466922513423,6,Dnajb1
2.90920520957929e-06,-0.652028983547223,0.724,0.795,0.0410896143800978,6,Pkp1
2.92939885252951e-06,-0.578710399291936,0.259,0.547,0.0413748293931268,6,Il6ra
2.93275165498002e-06,0.312381406413555,0.948,0.717,0.0414221843749378,6,Trp53
2.98460324349526e-06,0.279771004745036,0.983,0.812,0.0421545362111271,6,Taldo1
3.01431216757276e-06,0.272246967456787,0.879,0.609,0.0425741450547976,6,Kdm5c
3.04291786131673e-06,0.287317590551003,0.862,0.566,0.0429781718732375,6,Mllt10
3.07614088474811e-06,-0.800839347223119,0.431,0.644,0.0434474138561823,6,Chit1
3.08441574910154e-06,0.37926124892939,0.897,0.758,0.0435642880403101,6,Pin1
3.12992001005549e-06,-0.479487068999204,1,1,0.0442069902220238,6,Itm2b
3.18686819969802e-06,-0.69951121710948,0.483,0.657,0.0450113264525348,6,Itpr2
3.27512850348785e-06,0.343978155250305,0.845,0.601,0.0462579149832624,6,Coq7
3.33768318190622e-06,-0.478350017948543,0.431,0.652,0.0471414372612434,6,Palmd
3.42949866475916e-06,0.331107977824121,0.966,0.784,0.0484382391410583,6,Adrm1
3.44376147108056e-06,0.467714720860988,0.81,0.49,0.0486396870175418,6,Rab24
3.55681879823409e-06,0.283016509203383,0.672,0.417,0.0502365087062584,6,Ascc1
3.84860720868133e-06,0.300990083007837,0.862,0.667,0.0543577282154151,6,Magoh
3.90105914067994e-06,0.324761931334732,0.897,0.68,0.0550985593029634,6,Tmem208
3.95288660645026e-06,1.01739856347605,0.517,0.248,0.0558305704295035,6,Fbp1
3.96429798503427e-06,0.362001367815862,0.5,0.244,0.055991744740624,6,Clspn
3.96821571358494e-06,-0.405140441293814,0.897,0.862,0.0560470787386737,6,Fxyd3
4.03076130900768e-06,0.276074840622629,0.966,0.737,0.0569304727284245,6,Echs1
4.18937700193912e-06,-0.867195150505967,0.431,0.622,0.0591707607753881,6,Psmb8
4.20440611104953e-06,0.295470978805281,0.793,0.503,0.0593830319124636,6,Psmd3
4.20854666401691e-06,0.804075336292022,0.983,0.838,0.0594415130825748,6,Hspa1a
4.4977379765026e-06,0.268138854805155,0.966,0.76,0.0635260511801227,6,Mrpl36
4.54666520711377e-06,0.301714680297838,0.966,0.864,0.0642170993852749,6,Psmd4
4.5944248730989e-06,0.388968862443056,0.983,0.912,0.0648916569076489,6,Park7
4.68025534895795e-06,0.367257658491039,0.862,0.629,0.0661039265486821,6,Mrpl40
4.7265828749324e-06,0.347530808740049,0.897,0.754,0.0667582565255453,6,Parl
4.85184789507556e-06,0.377184049264514,0.983,0.747,0.0685274996700472,6,Mtch2
4.93333924568532e-06,0.261805998435917,0.931,0.693,0.0696784835060595,6,Chchd1
4.98412164551991e-06,0.266332281243936,0.483,0.231,0.0703957341213232,6,Recql5
4.99015764787746e-06,0.275288006983339,0.914,0.724,0.0704809866186213,6,Ppp2r2a
5.04770643437803e-06,0.371432766545463,0.983,0.94,0.0712938056791553,6,Ywhae
5.16750710692878e-06,0.394233331052731,0.879,0.676,0.0729858703782622,6,Bub3
5.49949750214378e-06,-0.67547458415173,0.948,0.926,0.0776749027202787,6,Clic1
5.52458099732024e-06,0.340152105410296,0.603,0.317,0.078029182006151,6,Tubb6
5.53645743358221e-06,0.425837850561879,0.655,0.471,0.0781969247919152,6,Rrm1
5.86183924196655e-06,-0.448953811685632,0.397,0.605,0.0827926174535356,6,Ppp1r14c
5.87034888632852e-06,0.290930418717944,0.948,0.777,0.0829128076705041,6,Tceb1
5.88378074943716e-06,-0.682358857373627,0.707,0.786,0.0831025193050504,6,Cd109
5.8969743785205e-06,-0.562285564775077,0.862,0.847,0.0832888661222236,6,Net1
5.93170613532775e-06,-0.514765426201566,0.379,0.607,0.0837794174553691,6,Acsbg1
6.06363627319253e-06,-0.666766271758494,0.776,0.827,0.0856427987225713,6,Cdh1
6.24292642672666e-06,0.395619499807213,0.966,0.816,0.0881750928510873,6,Eif5b
6.24841283226712e-06,0.312674044826894,0.931,0.734,0.0882525828429408,6,Eif3d
6.2515200834755e-06,0.353487644806462,0.69,0.399,0.088296469659008,6,Kansl3
6.27377984414607e-06,0.356799714108871,0.914,0.762,0.088610866518719,6,Vgll4
6.3639087910025e-06,0.350981165582828,0.707,0.449,0.0898838477641193,6,Ranbp3
6.39587039238805e-06,0.332533263773663,0.724,0.449,0.0903352734220888,6,Pgd
6.47519174941505e-06,-0.292593202450939,0.103,0.413,0.0914556082687382,6,Slc22a4
6.51511584436869e-06,0.288969618142262,0.431,0.203,0.0920194961858633,6,Gas2l3
6.63213327704494e-06,0.289327042861688,0.914,0.676,0.0936722504049827,6,Samm50
6.77471200430082e-06,-0.467080967141476,0.138,0.445,0.0956860323487448,6,Ifi202b
6.92552960633861e-06,0.485163795820802,1,0.769,0.0978161801599266,6,Sltm
7.17559241531242e-06,0.449814694689876,0.914,0.631,0.101348067273873,6,Ccdc12
7.25396165905894e-06,0.268980496236738,0.655,0.382,0.102454954472549,6,Ccdc115
7.39410755780571e-06,-0.942154556973709,0.793,0.758,0.104434375146448,6,Cxcl16
7.49664533888436e-06,0.311066895361692,0.948,0.749,0.105882618766403,6,Mrps24
7.50786903599561e-06,0.385148783237588,0.81,0.531,0.106041142264402,6,Dcaf11
7.58965054378109e-06,0.312698450800353,0.966,0.749,0.107196224280364,6,Hsd17b10
7.75644224218557e-06,-0.791513604237934,0.69,0.78,0.109551990228629,6,Itga6
7.79036849234513e-06,0.259483991541297,0.517,0.268,0.110031164585883,6,Vps33a
7.85212039286373e-06,0.356433685565449,0.672,0.399,0.110903348428807,6,Mdn1
7.92100386984502e-06,0.289669899277734,0.983,0.87,0.111876258657691,6,Rpl22
8.00415585184393e-06,0.305921952648779,0.672,0.443,0.113050697251444,6,Mrps25
8.14921344238359e-06,0.30774120194673,0.983,0.803,0.115099490660226,6,Rpn2
8.15258056589468e-06,0.35446842566413,0.983,0.922,0.115147047912697,6,Hnrnpk
8.15258056589468e-06,-1.02193772017342,1,0.92,0.115147047912697,6,Junb
8.18465733212736e-06,-0.463077185476723,1,0.996,0.115600100158967,6,Perp
8.38515095040738e-06,0.306371595970904,0.914,0.672,0.118431872023554,6,Nxt1
8.39559307734312e-06,0.307650324674814,0.879,0.7,0.118579356624394,6,Cetn3
8.43075293072007e-06,0.41719571962475,0.931,0.79,0.11907595439349,6,Wbp5
8.43605415484664e-06,0.257216387178221,0.862,0.682,0.119150828883054,6,Uba2
8.58479350391397e-06,0.392826170758491,0.862,0.626,0.121251623449281,6,Dpy30
8.80054644191987e-06,0.547618429861457,0.741,0.514,0.124298917945676,6,Siva1
9.1913523490369e-06,0.283688383130022,0.966,0.7,0.129818660577797,6,Anapc11
9.64910039039109e-06,0.460341435001739,0.966,0.89,0.136283893913884,6,Sod1
9.77739938189977e-06,-0.675248827784542,0.948,0.899,0.138095988869952,6,Plec
1.00759367901775e-05,-0.684745815936605,0.345,0.579,0.142312531224467,6,Pkib
1.0260020575136e-05,0.269295601505252,0.793,0.534,0.144912530603221,6,Rbmx
1.03967509612622e-05,0.392020806948467,0.948,0.741,0.146843710576867,6,Pdrg1
1.04930489426999e-05,-0.721613366572562,0.948,0.899,0.148203823266694,6,Arl4a
1.07611420232462e-05,0.326593817970162,1,0.933,0.15199036993633,6,Hnrnpa2b1
1.08144008409734e-05,-0.894077330862348,0.776,0.771,0.152742597477908,6,Fosb
1.11435035812503e-05,0.264854111391594,0.897,0.676,0.157390844581579,6,Supt4a
1.1202720620225e-05,0.376871575624105,0.948,0.793,0.158227226040058,6,Brk1
1.16161620256165e-05,-0.78576541737756,0.776,0.773,0.164066672449808,6,Scel
1.16971696095933e-05,-0.310813301286632,0.19,0.46,0.165210823565896,6,Ggta1
1.1731567232162e-05,0.282948873704897,0.948,0.706,0.165696655587056,6,Psmc2
1.1829033413884e-05,0.288230360258083,0.707,0.46,0.167073267937698,6,Creld2
1.18975514674545e-05,0.414663351450832,0.966,0.864,0.168041016926327,6,Slc3a2
1.21940553204724e-05,0.362419305416397,0.966,0.758,0.172228837346352,6,Mrpl57
1.28483388779644e-05,0.366523536750093,0.414,0.177,0.181469938312369,6,Dis3l
1.32386880896061e-05,-0.853506354522093,0.414,0.613,0.186983230577596,6,Adrb2
1.35577323197215e-05,-0.489537739152617,0.138,0.428,0.191489411283746,6,Thbs1
1.38622525310938e-05,0.339903955479328,0.983,0.926,0.195790454749169,6,Cox5b
1.38889830994023e-05,0.323502185330129,0.914,0.745,0.196167997295958,6,Copz1
1.43414506059407e-05,0.716994460421755,0.241,0.078,0.202558648358306,6,Sct
1.43975520447877e-05,0.327720872687773,0.931,0.762,0.203351025080581,6,Efnb1
1.56880471114575e-05,-0.559570211925703,0.983,0.922,0.221577977402225,6,Tax1bp1
1.61812130119827e-05,-1.75273009923845,0.948,0.803,0.228543452581243,6,Sox9
1.61821648924007e-05,0.313522108885576,0.931,0.786,0.228556896940268,6,Clta
1.61868677297283e-05,0.458333022174147,0.948,0.702,0.228623319814683,6,Hist1h2bc
1.65766173830047e-05,0.271947893899351,0.966,0.791,0.234128143917559,6,Ddost
1.69122706195335e-05,0.275909034530203,0.586,0.33,0.238868910230291,6,Pdpn
1.72402555366086e-05,0.352515238146995,0.828,0.622,0.243501369199059,6,Clns1a
1.72906637379638e-05,-0.628567209220011,0.19,0.453,0.244213334635001,6,Il33
1.74123209709515e-05,0.338786080419926,0.845,0.665,0.245931621393719,6,Mrps17
1.74882025097807e-05,-0.324052699856757,0.207,0.508,0.247003372248142,6,Crim1
1.79223942201874e-05,0.305721315458441,0.983,0.862,0.253135895965928,6,Gng5
1.86014115103599e-05,-1.1025369801932,1,0.968,0.262726336172323,6,S100a6
1.88274514241099e-05,-0.313568916123138,0.241,0.523,0.265918923914128,6,Scin
1.94100972192248e-05,-0.84038288095928,0.983,0.905,0.274148213124331,6,Capg
1.96168470475665e-05,-0.948380723974485,0.983,0.896,0.27706834769983,6,Cstb
2.04426290896793e-05,-0.875013542219705,0.724,0.771,0.28873169326263,6,Tiparp
2.04831989167467e-05,0.340967574060543,0.655,0.415,0.28930470150013,6,Tpx2
2.05774836657097e-05,-0.554054700779762,0.569,0.683,0.290636379294484,6,Cat
2.12255948572014e-05,0.434814456203508,0.466,0.236,0.299790301763112,6,Dancr
2.1708815723291e-05,-0.525215895953085,0.966,0.961,0.306615313275762,6,Iqgap1
2.17460006295255e-05,0.284295963722869,0.603,0.356,0.307140512891418,6,Rfc3
2.20795089747434e-05,-1.08181823542763,0.586,0.665,0.311850984759276,6,Calm5
2.21406009723464e-05,-0.90854416721553,0.948,0.855,0.31271384813342,6,Pycard
2.22611096579939e-05,-0.572724653726846,0.328,0.561,0.314415912809505,6,Ikzf2
2.23722860081964e-05,0.625114028637905,0.759,0.555,0.315986167579765,6,Cenpf
2.28841606797435e-05,0.32944517294533,1,0.879,0.323215885440697,6,Rbm25
2.30792488968639e-05,0.29107570780314,0.931,0.797,0.325971311419305,6,Mrpl54
2.36239438880705e-05,-0.654493420342775,0.569,0.709,0.333664583475108,6,Rora
2.40085541768992e-05,0.273819905287771,0.914,0.676,0.339096819194525,6,Alad
2.44247518297347e-05,0.326605870784316,0.672,0.415,0.344975194843172,6,Ezh2
2.54985071375649e-05,0.416972771539437,0.897,0.732,0.360140914810967,6,Smc4
2.56499291075319e-05,0.330719060155525,1,0.78,0.362279598714781,6,Stra13
2.5845366730345e-05,0.31726212689447,0.862,0.624,0.365039959699393,6,Lypla2
2.58753572414185e-05,0.286953265670282,0.948,0.762,0.365463545677795,6,Timm17a
2.59415747044305e-05,0.389808466781655,0.31,0.123,0.366398801125376,6,Ptch1
2.61124000906188e-05,-1.00267832217399,0.534,0.663,0.368811538879899,6,Plet1
2.65844611216957e-05,0.294840851278726,0.948,0.717,0.37547892888283,6,Nxf1
2.76870766143364e-05,0.280955701268374,0.931,0.709,0.391052270100888,6,Txnl1
2.88536210837724e-05,0.271400681234726,0.948,0.825,0.407528544187201,6,Ndufa10
2.89617978198824e-05,-0.579179831940006,0.569,0.678,0.409056432408019,6,Myo1e
2.90976080597356e-05,0.255082394674689,0.448,0.222,0.410974616235706,6,Fance
3.00556557703397e-05,-0.587386311131445,1,0.927,0.424506082100278,6,Cyb5a
3.01268334972902e-05,0.287837461995974,1,0.968,0.425511396315727,6,Hmgn1
3.0783849863963e-05,0.432654953501967,0.569,0.335,0.434791095478613,6,Cenpe
3.14770206741642e-05,-0.693811528652681,0.276,0.521,0.444581440001896,6,Aldh3a1
3.24982603628835e-05,0.272390364113302,0.517,0.294,0.459005429365367,6,Cdc20
3.34262136635383e-05,0.34261537114054,0.983,0.92,0.472111841783814,6,Sub1
3.43206110951362e-05,0.330674783287084,0.983,0.873,0.484744311107703,6,Rrp1
3.45146760582716e-05,-0.446814246909586,0.276,0.523,0.487485284647028,6,Clca2
3.49161065669158e-05,0.306650507488127,0.603,0.371,0.493155089151118,6,Mcm6
3.51171223225713e-05,0.277619170859617,0.81,0.514,0.495994235683998,6,Stk38
3.56278513282426e-05,0.642244704071225,1,0.911,0.503207772160098,6,Ccnd2
3.70422643690794e-05,0.271171136233516,0.983,0.808,0.523184941948878,6,Pnn
3.75958982111901e-05,0.341922449586952,0.776,0.566,0.531004466334849,6,Cd24a
3.79215510344728e-05,0.824218141225933,1,0.877,0.535603986810894,6,Mt2
3.82330211987603e-05,-0.580804845953761,0.345,0.568,0.54000319141129,6,Abcg1
3.92778960927158e-05,-0.738790455307669,0.914,0.832,0.554761004413518,6,Ece1
3.94696221644379e-05,0.280672057648554,0.983,0.899,0.557468943450521,6,Eif3c
3.9566526925185e-05,0.342035979844385,0.759,0.551,0.558837626291313,6,Las1l
3.96689853959761e-05,0.308380908309592,0.914,0.801,0.560284749732766,6,Idh3g
4.24362983754357e-05,0.472506549313217,0.966,0.885,0.599370278254653,6,Hmgb1
4.44176808860792e-05,0.415581671846761,1,0.998,0.627355324834982,6,Rpl41
4.53943232256721e-05,-0.539505136377326,0.259,0.521,0.641149421239393,6,Fam46a
4.56195745538358e-05,0.295368527033824,0.948,0.838,0.644330870998377,6,Mrpl30
4.66608371333823e-05,-0.425523729316051,0.172,0.439,0.659037663671891,6,H60c
5.05759988605224e-05,0.261119647613196,0.966,0.853,0.714335407906018,6,Mapre1
5.13245051377561e-05,0.293077835802602,0.603,0.397,0.724907310565667,6,Ncapd3
5.18545296855736e-05,-0.74354254662522,0.759,0.752,0.732393377279042,6,Cnn2
5.20375904146735e-05,0.262382971238196,0.966,0.803,0.734978927016848,6,Psmd8
5.27308359518287e-05,0.380481054900853,0.448,0.233,0.744770326983629,6,Iars
5.31316856364618e-05,-0.55518373437191,0.466,0.615,0.750431927929386,6,Cysrt1
5.8060350910427e-05,-0.625535626269344,0.69,0.762,0.82004439625887,6,Anxa7
5.80653285539014e-05,-0.812882282314202,0.448,0.179,0.820114700495303,6,Krt33a
6.66949693086228e-05,0.308139473317623,0.966,0.838,0.941999746514988,6,Cct4
7.20012572226936e-05,0.322923233171677,0.776,0.495,1,6,Rnf20
7.34533440558242e-05,0.449201329056631,0.914,0.76,1,6,Hmgb2
7.69417393961462e-05,-0.660627094489787,0.862,0.851,1,6,Nfix
7.89477590656596e-05,0.25085556894642,0.914,0.708,1,6,Pcmt1
8.11824822200204e-05,-0.736760827140734,0.672,0.723,1,6,Il1rn
8.57132265404117e-05,0.318497139497157,0.724,0.426,1,6,Parg
8.99665807476488e-05,0.272215481030747,0.862,0.639,1,6,Gtf2f1
9.10940541035556e-05,0.390658880609563,0.983,0.78,1,6,Rap2b
9.14755847264752e-05,0.268906693962113,0.552,0.352,1,6,Eml4
9.48896416105128e-05,0.270033241537799,0.759,0.508,1,6,Tsnax
9.60062006998099e-05,0.354558552436847,0.931,0.734,1,6,Pdhb
9.74106524245499e-05,0.317486952079031,0.172,0.047,1,6,RP23-360N1.4
0.000100345424621997,0.29659131072987,0.966,0.782,1,6,Elof1
0.000100519785425392,0.261794066068059,0.31,0.125,1,6,Rab26os
0.000106019820348776,-0.895091824059012,0.948,0.877,1,6,Tspo
0.000106029308845346,0.515662330732301,0.328,0.153,1,6,Wif1
0.000106048439082356,0.503198751203362,1,0.927,1,6,Oxct1
0.000106185506164705,-0.885201231630796,0.19,0.449,1,6,BC100530
0.000107091403132821,0.288141161910717,0.517,0.3,1,6,Stk3
0.000112544082237221,-0.539599182229419,0.276,0.492,1,6,Ptgs1
0.000115316805690612,-0.529647194734595,1,0.948,1,6,Serpinb5
0.000118097551160905,0.259278296436922,0.966,0.899,1,6,Sf3b2
0.000127333200187716,-0.723346510518938,0.483,0.631,1,6,Gas1
0.000129572242146945,-0.345914627995361,0.224,0.453,1,6,Mill1
0.000131838816317251,0.262987495422989,0.914,0.767,1,6,Cdk2ap2
0.000141633651521583,0.290064461155064,0.569,0.322,1,6,Polr3d
0.000141739813437468,0.33513731617657,0.948,0.723,1,6,Phlda3
0.000142967084626826,-0.620656009307519,0.362,0.549,1,6,Trbc2
0.000143635935044333,0.287641464244953,0.241,0.082,1,6,Bglap3
0.000147230943647773,0.255633918856133,0.81,0.544,1,6,Zbtb8os
0.000147603435372635,0.322729463326708,0.707,0.525,1,6,Urod
0.000148855017984995,0.43230123336125,0.983,0.981,1,6,Rps26
0.000153402474401245,0.282366356702761,0.966,0.864,1,6,Arf1
0.000153846546345288,0.26300733858441,0.552,0.372,1,6,Gpn1
0.000156714254789201,0.25306947528951,0.776,0.488,1,6,Smpd2
0.000164543981478026,-0.254405529978667,0.138,0.384,1,6,Trim47
0.000164771835373765,0.269943800142497,0.828,0.579,1,6,Mettl23
0.000164900239666597,-0.554609972535519,0.948,0.875,1,6,Dynlt3
0.000165097049479014,0.297715199451282,0.793,0.492,1,6,Rbbp6
0.000183819248427984,-0.531520219642831,0.966,0.877,1,6,Jup
0.000186916261102989,0.437702528604082,0.759,0.484,1,6,Them5
0.00018795999694072,-0.260014373692566,0.241,0.479,1,6,Mall
0.000188138081894626,0.274665576545635,0.483,0.257,1,6,Capn15
0.000189941817851028,0.388695272766887,0.276,0.11,1,6,Coq10a
0.000192909915541201,0.318475226201189,0.793,0.611,1,6,Dnajc9
0.0001929109139784,0.269741468344555,0.793,0.534,1,6,AI413582
0.000192976718274139,-0.659094859275917,0.586,0.67,1,6,Aqp3
0.000198616714743186,-0.547477561975987,0.552,0.669,1,6,Rnf144b
0.000202090771025284,-0.790955331638047,0.966,0.873,1,6,Ppp3ca
0.00020811591514955,0.285752577166462,0.948,0.767,1,6,Kmt2d
0.000209223322243062,-0.254060194945457,0.293,0.49,1,6,Psmb9
0.000209391083798599,0.263788859300843,0.483,0.266,1,6,Rnmtl1
0.000210217347242275,0.252561949041396,0.397,0.194,1,6,AI661453
0.000221683474378776,-0.692111295221866,0.897,0.827,1,6,Tapbp
0.000225687932137957,0.343747253778674,0.672,0.38,1,6,Krt23
0.000243213250159029,0.481340584952533,0.931,0.724,1,6,Taf13
0.000250733292113956,-0.539010820276641,0.379,0.566,1,6,Bnip3
0.000251870127736122,-0.886159680513301,0.586,0.663,1,6,Cdh13
0.00025680939263542,0.275080385208937,0.966,0.788,1,6,Uqcrfs1
0.00025993719287337,-1.74517160876109,1,0.981,1,6,Krt17
0.000261765779173814,-0.732924846743575,0.379,0.544,1,6,Ssfa2
0.000285393923110102,-0.419307480999637,0.259,0.467,1,6,Ttc39b
0.000285920119312855,-0.496092340360622,1,0.933,1,6,Actg1
0.000288463033496121,-0.387932081085039,0.293,0.508,1,6,Gnai1
0.000289005405603172,0.303131678374727,0.983,0.886,1,6,Ssna1
0.000289054920562558,-0.499954007327497,0.724,0.749,1,6,Ephx1
0.000290721161361596,0.290804526924281,1,0.955,1,6,Rpl37a
0.000295993913907163,-0.435921429111244,0.259,0.484,1,6,Skint7
0.000302730804364157,-0.903702690492425,0.879,0.795,1,6,Gstm1
0.000303908235980495,-0.462957586958686,0.759,0.745,1,6,Sik1
0.000344726350046147,-0.510060055162306,1,0.966,1,6,Jun
0.00035192081356982,-0.739862446185913,0.397,0.564,1,6,Fam81a
0.000354565360364322,0.440977153730424,0.569,0.4,1,6,Cit
0.000355132811172739,-0.448486409708056,0.276,0.475,1,6,1810011O10Rik
0.00035576886780289,-0.26616313094146,0.069,0.283,1,6,Serpinb7
0.000359175185156216,-0.624068135195038,0.586,0.669,1,6,Pam
0.000387374247403468,-0.486187467855788,1,0.991,1,6,Hspb1
0.000400505458701296,0.327608463467749,0.5,0.302,1,6,Kif23
0.000411611727401554,0.278327906676367,1,0.963,1,6,Dynll1
0.000412533891455004,-0.276815804934011,0.483,0.242,1,6,Coa5
0.000416094565684336,-0.763740469124525,0.845,0.836,1,6,App
