"P1","P2","P3","P4","P5","P6","P7","P8","P9"
"Mtcp1",-0.912108774096086,1.12459374935836,-1.22113048278772,-0.45954301711649,1.26229721032521,0.904206672761254,-1.0752748206832,-0.341971930300167,0.718931392538843
"Mthfd2",0.147101009700461,-0.362351437170496,0.160756429781202,-0.0808939310841303,2.40322915292345,0.157153652844749,-0.857942311609612,-0.624503080503866,-0.942549484881759
"Nrarp",-0.506863521989241,1.25747358271055,-0.175525575512315,0.654411889047127,-0.346347860367087,1.78738057007927,-0.93271714251153,-0.805098337450369,-0.932713604006406
"Rnft2",1.29588050829236,1.60482163259831,0.511154462844616,-0.288115848020143,0.283611673949237,-1.31028207138065,-0.614536168280206,-0.993327014896834,-0.489207175106685
"Rpl17-ps10",0.00678060031291003,0.509159463998485,0.117502789572047,0.234824856133958,-0.305502717376602,-2.09547578348392,-0.573286829623334,0.486809973427056,1.61918764703939
"Serpina3e-ps",1.19385181321201,1.30710605752779,0.744435415496748,9.77258055054633e-05,-0.123769892007095,-1.94182375869366,-0.387453916811649,-0.572155182743666,-0.220288261785979
"Thg1l",-1.04995754845463,-0.180774391587876,-0.845657795836729,1.07797303365287,-0.740189019229865,0.523381407770388,1.70283044422784,-1.00124201449349,0.513635883951489
"Tnfsf9",-0.222865175977898,-0.549074505487395,0.383518960006138,-0.306619112876134,2.5354043590924,-0.185729325253052,-0.639761241260526,-0.609163475059675,-0.405710483183861
"Tslp",0.0556420866957616,0.886500532624903,1.49488503709186,1.13378686476204,0.131676088423701,-0.647404847103669,-0.727176726578586,-1.0744308471422,-1.25347818877381
"Alkbh4",-0.907818040767686,-0.201287741237233,-0.240192249093849,-0.00651891933878644,-0.515990441602216,1.18233312197882,-1.06571135843779,-0.292317031710904,2.04750266020965
"Dnajb5",-1.19346636116993,-0.677217144960124,-1.11709798032093,-0.387179086238222,1.48997226471146,0.661945774646782,-0.327251817656491,0.161873238668958,1.38842111231849
"Exoc8",-0.543792217356308,0.78073263599699,-0.855148222270166,-0.150789950956531,-1.19678098782338,0.544811035250588,1.23349222654386,-1.14572788774847,1.33320336836342
"Fbxl8",0.22835129256825,0.00437840012525123,-0.675876285409197,-0.380632193589703,-1.56552743389222,0.0982304920721412,2.14683703326478,-0.292784662572791,0.437023357433501
"Fbxo44",-0.804435348051521,-0.952703710225313,-1.04598396096924,-0.995028993362027,0.75191520667828,-0.18469387941491,1.11111284855408,1.43420850906767,0.685609327722986
"Lpar1",-1.01123870701534,-0.369237227973086,-0.759016785502654,-0.324381428176382,0.130768384252047,-0.986531593955671,1.63340328524,1.57785727371491,0.10837679941618
"Mfap1b",-0.781223024130442,-0.803698360864005,-1.08971716688959,-0.211180465847975,-0.673374917465562,1.42698386791104,0.692194059995144,-0.147749575483694,1.58776558277508
"Mturn",-0.702334674521134,-0.882973333608947,-0.697835511298917,-0.938596543623588,-0.38594344142102,-0.246976129128942,1.64040629993432,1.048795995062,1.16545733860623
"Ndufb2",-1.22798736205794,0.794383786133449,-0.688014826929764,1.55111946996311,0.667090323432425,-1.2112640711734,0.828532943921692,-0.10372053453973,-0.610139728749845
"Timm8a1",-0.123179943856891,1.28725642225325,0.243455609875034,1.44471484463665,0.434004861197693,-1.35053167483471,-0.393653240502244,-0.128739907899287,-1.4133269708695
"Tmem67",-0.500579793948352,-0.613588955152333,-1.16350102085875,-0.963397195546868,-0.545743325945938,0.197784257639839,1.09858327761137,0.772956879704948,1.71748587649609
"Trmt10a",-0.906062693275213,-1.35504177486591,-0.803100116110449,1.23758532633647,-0.778410346135154,-0.0601319765357732,0.541361115297838,0.99689884475457,1.12690162053361
"Zscan22",-0.113610177192136,-0.152233410126879,-0.700610232273471,-0.774014293318652,-0.682920550126913,-0.801901364884374,1.23561558265492,-0.0677987801178123,2.05747322538532
"Commd1",-0.921939596195143,-0.0123293000188077,-0.456170443403444,-1.72215679790264,0.428419110155898,-0.0900698479778768,1.82188651304632,0.40022377386778,0.55213658842791
"Leng9",0.711340664452865,0.373224571536777,1.17855216744194,0.554526875298313,-0.592663481849391,-0.727184069458198,-1.16823256185957,1.13119097822233,-1.46075514378506
"Nsl1",2.07675401268209,-0.227638687527805,0.999741559654324,-0.0407505011950533,-0.201187360910059,-1.06465885602185,-0.649907796293644,-1.01169729676024,0.119344926372247
"Pcdh19",-0.346851566900139,1.07660435870722,-0.202395462856476,1.66675600110594,0.941848807188469,-0.140796203127997,-1.01385669721959,-0.946066168588834,-1.03524306830859
"Peli3",-0.0981537513279793,-0.263680803628463,-0.513619734397939,-1.06730018037459,-0.372653135516724,-1.17821258165191,1.9207160440426,0.966291274865275,0.606612867989732
"Plcxd1",-0.473913302032191,-0.494442037014743,-0.190511945521912,-0.834154511046436,-0.101273299199446,-0.683666850069814,2.02505598987316,1.36054713225459,-0.607641177243211
"Rem2",0.237746802262753,-0.544554262731316,0.247117408748919,-0.690502658653288,-0.0421452196294077,-1.06579364534041,-1.05721266668433,0.90809536736701,2.00724887466007
"Slc10a3",-0.092108977105333,1.20379549979614,-1.22808980345892,-0.0981751907494379,-0.950698642256417,1.42490760971129,0.765309651981244,-1.21225924797673,0.187319100058168
"Slc22a18",-0.424735111591589,-0.428679984602004,-0.508145680988799,-0.93629939778477,-0.820760087150174,-0.563477279056385,1.84405299669396,1.37732122889906,0.460723315580702
"Slc2a4",2.14488764925441,-0.512387788856411,0.697363152049545,-0.396496279623903,0.557975781524586,-1.08434273700396,0.00278189874814294,-0.625818117814039,-0.78396355827837
"Thnsl2",1.17468382912366,-0.407542504382734,-0.0749633810698421,0.255229070671389,-0.66174025729225,-1.86114073256747,1.50741959718253,0.355656701169461,-0.287602322834752
"Tmem62",-1.01166255719496,-0.4756499137577,-1.11918826586882,-0.570514269373785,-0.754434995106406,1.50946139249192,0.982113952019123,0.317809277741642,1.12206537904899
"Tmprss2",0.168928056532096,0.616293305718835,0.17308963101505,1.85608314347088,0.417840051612917,0.188729719937074,-1.11525560822586,-1.10546455667377,-1.20024374338723
"Trpc1",0.272982906153622,-1.13644657686597,0.15884246129463,-1.34667862004036,2.04117297204469,0.362264551389206,0.42809543207167,-0.319671526849983,-0.460561599197503
"Ubxn2b",-0.707782997702086,-0.279974383542041,-0.618493823579856,-0.572338300570036,-0.707116249235162,-0.481617339821097,1.55988475879828,-0.0740144491029975,1.881452784755
"Wfs1",-0.407265765416399,-0.319733863332256,-1.28334134125275,-0.797366666799628,0.108317692822849,0.339973393450312,2.27473788653218,0.31049407476901,-0.225815410773321
"Zfp60",-0.806334018834741,0.295087427640926,-0.860411081929616,-0.584891263883089,-1.03933681457897,-0.047454109863623,0.227522277848269,0.672487071293482,2.14333051230737
"1700029J07Rik",-1.0237866631395,-0.14533810372104,-0.749351594984045,-0.359145254228866,-0.689274988371578,-0.758386124061709,1.85306062834893,0.89407793109137,0.978144169066443
"Ankrd13d",-1.19523494999605,0.33039401175289,-1.27402462788776,0.056441531796616,-0.639081682430972,2.0420894664419,0.444297826171272,-0.00958859861983071,0.244707022771939
"C2cd4b",0.322470196379266,0.055988778818331,1.80845541512657,0.729959424611527,0.302827602332057,-0.0853603175450808,-1.5449256270572,-0.382021673473896,-1.20739379919158
"Coil",-0.457365417811707,-0.491442659007099,-0.476458550568409,-0.336716437791297,-0.17323349734711,-0.836205805695951,0.483207260103433,-0.202779010726526,2.49099411884467
"Foxn1",-0.398085638515452,1.61481621978852,-0.711488899827754,0.463907621221811,-0.555463437966842,-0.0816097637668558,-1.06270196218466,-0.818120072474717,1.54874593372596
"Hic2",0.301750490565236,-0.577352788112942,0.356918497300557,-0.150785030160594,2.13210927485767,-0.198155604162699,-1.34723537452412,0.40902457543292,-0.92627404119603
"Lcmt2",-1.50392834509861,-0.850510567826634,-0.244406537024879,0.177951671342278,-0.657444070246591,-0.32112601203775,0.548133864628083,1.31940299718482,1.53192699907929
"Lipa",-0.420675612077371,-0.184496023939751,-0.66101536018974,-0.470744994134028,0.169491324412061,-0.460536755338336,1.81955787492679,1.43783630723431,-1.22941676089393
"Lipe",-0.460989266620334,-0.887660824881136,0.239358912585236,-1.05738894892486,1.34384076623223,-0.608369993088873,0.261626653170869,1.78806826625429,-0.618485564727421
"Lyrm4",-0.0371569381399037,0.512855057245097,-0.771689568764355,0.217593677073488,0.608231096320866,-2.08079705315225,1.48596574624048,0.334888841382249,-0.269890858205661
"Nfkbid",-0.470416280420666,-0.447406677293388,-0.334996884899176,-0.268137799747769,0.143884376509776,2.61388529675966,-0.53363355269746,-0.283320715653187,-0.419857762557794
"Nrep",-0.694944304092469,-0.523638503686386,-0.705707710177695,-0.461771097180949,-0.576290035727785,-0.470031964436675,1.90583230625507,1.53177507913524,-0.00522377008835414
"Nxph4",1.67993060238884,0.837710108042559,1.2369290218708,-0.200891076903625,-0.288353134061811,-0.996414282542087,-0.60782832641368,-0.629690929124962,-1.03139198325603
"Parpbp",1.87813781961849,-0.491411773868404,1.00855815399286,0.334466779394676,0.57952383438742,-0.782920452864838,-0.74336925111402,-0.816903284608522,-0.966081824937664
"Ppt2",-0.917557886324771,1.23826600877633,-1.87953876649763,1.0209976303925,0.524989918733955,0.433694233599962,-0.0584938894176077,-0.689560692834924,0.327203443572178
"Rhebl1",-1.11263910049431,-0.407574612429849,-1.21113847224713,-0.362400755343443,1.92671333959,-0.456150627383202,0.510659387619957,0.870743819603599,0.241787021084372
"Tmem81",-0.464194230846836,1.42752947268048,-0.803198122696664,-0.467867754278132,0.179519358257347,1.22669061027511,0.785887768051268,-0.25203156127185,-1.63233554017072
"Toe1",-0.191615554216334,0.270385487496591,-0.939210830760598,0.912056225063845,1.45371050963199,0.0582420076201648,0.368082046315668,0.0486762136546603,-1.98032610480599
"Ube2d-ps",-0.174219474944587,0.144635704923856,-0.715318934395846,0.260019086401707,-0.461267776938078,-1.76593948099602,1.91365082874863,0.229936204565426,0.568503842634922
"2010008C14Rik",1.0823043459841,0.946443785072986,1.01915485121495,0.184343081885524,0.670029500734441,-0.488482748637688,-0.831416422381336,-1.02002370168135,-1.56235269219163
"2410016O06Rik",-0.631312596586241,0.429773647282103,0.540956047645518,1.79205166572469,0.892105557144881,-0.357121044609403,-1.52822657764561,-0.514285655470691,-0.623941043485249
"Abca4",1.15506751943049,-0.532013537456377,2.14332033811424,-0.521747417222758,0.0350761173779496,-0.439640658167187,-0.825306816700481,-0.256152584942668,-0.758602960433203
"Ccdc18",1.2207309985654,-0.51513411327882,1.63654140269233,0.174810637833401,0.379372341914669,-1.18399199304411,-0.204959114125598,-0.116592033574586,-1.39077812698269
"Cmss1",0.661315931274272,0.331945724341841,-0.0153015111562258,-0.374170645612288,0.265989804252044,-1.70284116712889,1.49303816658779,0.643374454217848,-1.30335075677639
"Dpcd",-1.17660661054426,0.0772443847207302,-0.934777932888055,0.468746112483708,0.576619218446563,0.377028274235589,1.85067727350697,-1.27099295322115,0.0320622332598896
"Elp6",-0.156210580774969,1.17066128062592,-0.228970935893513,1.14022839083114,0.841918678199954,-0.287942113117932,0.0388677771621358,-0.456842393830925,-2.06171010320181
"Etaa1",-1.00680206852292,-0.790531144694611,-0.893994301079034,-0.260365249948021,-0.436175202786314,0.0249009110307243,0.566513541000693,0.665931856338312,2.13052165866117
"Fam131a",-0.836139159332049,-0.861791044958567,-0.858509762601635,-1.18372610492124,1.32486758134102,-0.119296867797507,0.313032022964631,0.904900303071202,1.31666303223415
"Fut1",-0.826050966048197,0.990749475626565,-0.846679798741791,0.183602140068792,-0.89571975410631,1.15161102504611,-0.870177084562793,-0.463652126752828,1.57631708947046
"Gins1",1.04678907026182,0.752258645556638,1.15437046091823,0.808034731563196,0.236057965663114,-1.20472057402507,-0.948656895231197,-0.571774433359953,-1.27235897134678
"Gnal",0.518289752342688,1.98272259036112,-0.188251073529689,-0.167557634063247,0.307687400712661,0.19250464599477,-1.32673977388522,-1.35763953564444,0.0389836277113687
"Hmgcs2",-0.601030506081769,0.493417325228954,-0.457289381664642,2.16667926040903,0.657469760161638,0.198423642643116,-0.783203730631497,-0.885832333441939,-0.788634036622889
"Ift57",-0.727431267769341,-0.816952835022684,-0.754588271727396,-0.628169113397055,-0.453583689897695,-0.539802395817684,1.63260878176839,1.31659991479294,0.97131887707053
"Kcnc3",0.379451807429181,1.64289543801165,0.0713488644049725,0.725083020822891,0.898950704845639,-0.566908096851084,-1.00031104015526,-0.77226410450528,-1.37824659400271
"Kcnk4",0.84352017059986,1.58801993992465,-0.595245713675338,1.24783936078867,-0.742861608313137,-0.615018545567751,-0.747683590885759,-1.15536469182898,0.176794678957778
"Nudt22",-0.922202476587945,-0.934896258820855,-1.18792565799136,0.0560901321823479,0.280276285735773,0.221313184422476,0.744490467758537,2.02481936097442,-0.281965037673396
"Polr2k",-1.40711699524195,0.592096211363991,-0.849349178032066,0.181077317727396,-0.156557109509818,-0.159334114198663,0.392084697289326,-0.660574470766307,2.06767364136809
"Slc15a1",-1.12756134694065,0.635962608414802,-0.968447155338639,1.02586104457666,-0.286735540897552,1.60578478806197,0.382676775492682,-0.0323795697329004,-1.23516160363638
"Tlr5",0.743870645861786,-0.525821380206085,0.535088313569002,-0.102142027411335,-0.683237429168332,-1.51996953888394,1.99474931634541,-0.122906543784168,-0.319631356322336
"Utp23",-0.716902044577583,-0.488795043877604,-0.373671653774299,0.932642011279688,1.65196274890869,-0.570029021250089,-0.646238564792805,-1.06578131419657,1.27681288228057
"Zfp651",-0.793255964647153,-0.772208787676706,-0.863470145353996,-0.0407790851602202,-0.240094279678543,-0.86943323763001,1.67466378091782,1.49792087656488,0.406656842663926
"Cbx8",-1.2058597334065,-0.694246982629193,-1.06513754807079,-0.183470440476856,-0.489504991917115,-0.0802659618113176,1.13319218183524,1.40148278271397,1.18381069376255
"Cenpq",-0.273117077094531,0.347397769169437,0.0617447819322236,0.755723213838457,0.844598193652057,-0.290235824647897,-2.01694964375987,-0.763674292432318,1.33451287934243
"Cep76",-1.01538957864482,-0.956862342750942,0.559596556727013,-0.337440215040187,0.732674800630244,1.14973449621904,-1.38375829484353,1.35710409619415,-0.105659518490976
"Coro2a",-0.308677319572001,-0.732034680941943,-0.439350350948008,-0.544227715376406,-0.538713341692657,2.54460715084103,0.116634326893472,-0.268167498712807,0.169929429509322
"Dixdc1",-0.922083473305527,-0.694352113984074,-0.97464302028867,-0.679133874364441,-0.146238594924507,-0.447051131821058,1.44744144862223,1.31167252226514,1.10438823780091
"Gin1",-0.319945399610944,1.6444320354831,-0.582882572404389,1.54372557232326,-0.267144360720802,-0.636863442820455,0.252362358441335,-0.27116473902316,-1.36251945166795
"Glt8d1",-1.06898943503285,-0.641456002641326,-0.727327637612747,-0.748052637983484,0.265249098358297,-0.215881273645557,0.607870849854215,0.349454036685123,2.17913300201833
"Nfkbil1",-0.254081035349072,-0.390255269222633,-1.29378469183035,-0.795557850800432,-0.0465668476469364,1.18841505696257,-0.401845428104902,0.0188293841391559,1.97484668185259
"Nif3l1",-0.921860508772557,-0.350049235876012,-0.939987233752618,-0.0977033152921721,0.00187117738544147,2.28724121023763,0.703340701157378,-0.63740682805668,-0.0454459670304122
"Nptxr",-0.197284709248614,-1.23565376417238,-0.651488341691533,-0.878785138182997,0.369048509804251,1.6337168602584,1.36020755660793,0.301239031531684,-0.701000004906737
"Rpp30",-0.575076890585461,0.856667768229075,-0.178602273444324,1.02722488459699,0.716119522915168,-1.51142421154583,0.292481719801181,0.862895548696496,-1.4902860686633
"Setd4",-1.2216560150878,1.54881506639385,-1.01876727462943,1.0614670031424,0.293427138828642,-0.518313267116956,0.886532208993368,-0.14734987367514,-0.884154986848949
"Stxbp4",-0.0239885121834236,0.414794050098214,-0.389308823903371,-0.947219124675831,0.745528215372087,-1.09645407220636,1.60989383211872,0.934189213824259,-1.2474347784443
"Tmem60",-0.694190799675953,-0.433875231442052,-0.884986928243063,0.200516140620299,-0.486504078500775,-0.142140303070595,0.275638414863101,-0.30084496191785,2.46638774736689
"Trim21",-1.83882317116066,0.246372298965673,-1.19426965612626,-0.070706724663574,1.23695487302248,0.645999980701167,-0.250157688482043,1.04064841583718,0.183981671906042
"Wif1",-0.656767066017495,-0.516437489306996,-0.4749355358743,-0.462817318542417,0.935186723876005,-0.896803828985656,1.29333468150053,1.65592012467183,-0.876680291321499
"2900005J15Rik",-0.285143113572031,2.18222835161163,-1.0161073331492,0.0940472814097188,-0.203164139072016,-0.144085070821848,-0.550668379983927,-0.97316847606481,0.896060879642476
"Abhd8",-0.722575919898941,-0.98274199241669,-0.597459239665323,-1.33765292084647,-0.133553923818947,1.30729009771327,0.517109781328819,1.4601494759251,0.489434641679185
"Ccdc32",-0.81289307370407,-0.299453699045133,-0.740390335035107,-0.413794167865585,-0.995603233338356,-0.61773943995009,1.59770411949138,1.12538397977017,1.15678584967679
"Dpp4",-0.383099333601425,0.0189147015551965,-0.393531939477179,-0.332257724799736,2.56334205500683,-0.0882119653565338,-0.759473221291142,-0.656768455233832,0.0310858831978233
"Dus4l",-0.251493984424144,0.710147338973603,-0.549125342260576,-0.550558814016673,-1.10042898284313,-1.18643811644358,1.5543311768771,0.0348936655437866,1.33867305859361
"Dusp28",-0.672730884311718,0.104063939475293,-0.129438921282591,0.190684529748226,-1.75081080273575,-0.268567949858327,1.63367842050084,-0.352902510752781,1.2460241792168
"Hoxa6",-0.520631095674116,-0.514737011228058,-0.607257298325141,-0.522132188648508,-0.593956357149773,-1.08934150807937,1.45922367178576,0.806753560616643,1.58207822670256
"Klf15",-0.946765293490404,-0.5569735312118,-0.880130971491453,-0.468577485238041,-0.116144126225443,-0.850261651931256,1.09588750956819,1.08350245538886,1.63946309463135
"Mrpl34",-0.148397491735809,1.50438977651199,-0.373322708371499,1.25546451785344,0.452441703817229,0.466974975973698,-0.712742600417772,-1.42229648747389,-1.02251168615738
"Naa38",-0.909059549632038,2.16234561473946,-0.552895255258263,1.09792701807031,0.126924813921103,-0.516193814974922,-0.624759721065312,-0.336064678914329,-0.448224426886008
"Nme1",-0.00696572741082061,1.5977686441158,0.0870692635903201,1.21066218157456,0.362333348812506,-0.132436353248653,-0.770926518968845,-1.66122592604284,-0.686278912422027
"Prdx3",-1.17925824070144,-0.0994845455106835,-0.437825448239648,0.0112465445947058,-0.130746974776302,0.406398909981827,2.38653905340685,-0.288681793382249,-0.668187505373058
"Ptpru",-1.04358223252382,-0.978404090129201,-0.892965145867656,-0.883572306277724,1.60135867183106,-0.0904330264622942,0.958267391269184,0.689267820391683,0.64006291776877
"Rab29",-0.816680158336835,0.00396580116695342,-1.67589085134883,-0.137856078027,-0.976315850642927,0.690936759376032,0.970840706837088,0.617976387737694,1.32302328323783
"Sft2d3",-0.6304300823572,0.408043591549752,-0.292963170557601,1.86279713755811,-0.787709363522028,1.03783803711884,0.388888307310913,-1.16406734753935,-0.822397109561436
"Ubxn8",0.269049086822099,-0.0758850661471197,-0.982830531703446,-0.714822251549758,1.50726138856311,0.959587105507428,-0.532775522359215,-1.4139922505293,0.984408041396206
"Zbtb14",-0.701361856474772,-0.310743600150274,-1.64126909649618,0.277682769661588,-1.12840098384585,0.92861583421101,1.26608442802222,0.505000393164812,0.804392111907447
"1500004A13Rik",-1.1192922024116,-0.450831666728454,-0.675108051561271,0.366048033036985,0.737222820964359,-0.159633230842422,1.51105515064055,-1.3456915220744,1.13623066897627
"A430046D13Rik",-1.11309682195466,0.759764267773068,-1.1017901217767,-0.678001128898959,-1.0779127076535,0.523168033998953,1.56137776256717,0.596070181075413,0.530420534869218
"Apitd1",1.01414222666142,1.02545034820518,1.17967781028238,0.339954431762504,0.50134117210679,-0.85148172567557,-1.02472607829843,-1.07456659863599,-1.10979158640829
"Dapk1",-0.877438988126702,-0.335467684177069,-0.7106572476007,1.23177913510663,1.77195389777461,0.817507537749105,-0.561982971509048,-0.468791770588139,-0.866901908628693
"Fam65c",-0.237114201214712,-0.420390632660341,-0.148943462907679,-0.446057160040423,2.60392156613269,0.118982481146093,-0.35136393959701,-0.529876306244677,-0.589158344613943
"N6amt2",-0.679812481118516,0.805426743243124,-1.15693417834267,1.59047205317774,-0.816071520755112,-1.25000705879324,0.648313936548033,0.471942239697326,0.386670266343304
"Nek3",-0.129228098665095,-0.35075368390884,-0.634165079784747,-0.579732132489293,-0.42620534326833,-0.982791182744692,0.474215889618147,0.243189928412386,2.38546970283046
"Pet100",-0.247001510402522,1.59546858411401,-0.249466340718896,0.758458523166152,0.0566497339508707,1.12355842571554,-0.762679740655447,-1.53806835512353,-0.736919320046167
"Prdm1",-0.796942244108565,-0.567239197215919,-0.619355116453496,-0.470461790388599,2.4661476436512,0.268128889071806,-0.282266601674826,0.320942628965231,-0.318954211846838
"Rnf219",-0.524760345641473,1.15332142329834,-1.38107136101019,-0.322014061088786,-0.798842367496662,-0.170540532482869,1.38460731025635,-0.559652092940887,1.21895202710617
"Saysd1",-0.806436880604018,0.7157755647591,-1.20403625237352,-0.63089110119812,-0.748366678226019,0.0102740425918062,0.490889126643417,0.130374457928069,2.04241772047929
"Tmem216",-0.851245850241215,-0.10406325324668,-0.86840135287896,-0.318826076994335,-0.0197824094244513,-1.27240641007082,0.86308764172397,0.678451416263946,1.89318629486854
"Tnfrsf22",-0.231118350304081,-0.429712010159134,-0.108621633750715,-0.458442996997883,-0.746023178090338,-0.829807201457063,0.36522509541353,-0.0433466932819803,2.48184696862766
"Wdr78",-0.311934432377264,-0.541935957001029,-0.609185936709803,-0.571929084224754,-0.584038102590318,-0.632133396633842,0.671303618026702,0.196393665299483,2.38345962621083
"Zfp52",-0.794656253339755,-0.0273153230033363,-0.595339447786452,-1.11049100436391,-0.604506289614967,0.423486843623889,0.0906078683117563,0.360514163221222,2.25769944295155
"Chchd4",-0.80835782416278,0.114160197989089,-0.4307348791627,0.264956356672046,-0.65058435212207,-0.831070471702577,-0.0257267712832408,-0.0735003778272622,2.4408581215995
"Ctsz",-1.03892875559372,-0.879719469246549,-0.986027901948859,-0.217951137712645,0.862824313124838,0.391289841466557,1.46627136701339,1.20075643189919,-0.798514689002205
"Cyp4v3",0.488662112826723,-0.882212373043435,0.40047887217253,-0.229623339730885,0.293628104563752,0.286742205914359,1.39055554010582,0.378793287473047,-2.12702441028191
"Exo1",2.06980800920366,-0.15936033612598,0.970340290180405,0.215855089863288,-0.0166007326830177,-0.749749550192083,-0.358847523674896,-0.801500349879345,-1.16994489669204
"Kank2",-0.95184974064657,-0.785290859040467,-0.880663754132516,-0.777770985985481,1.52943570181717,-0.693284701453443,1.10241709531338,0.717821079465145,0.739186164662783
"Klk8",0.0848714659259207,0.463539411993951,-0.0308281173163302,-0.151136394726304,-0.238667187103647,2.36672931912039,-0.71532259904249,-0.915362281497481,-0.863823617354006
"Klk9",1.46783931665383,0.51045162696012,0.949836935178267,0.0550303269182749,0.112172905177218,0.389493831218467,-1.42390998512843,-1.45717474776711,-0.603740209210638
"Krt32",-0.412974373160775,1.0588469342317,-0.398250884253328,1.31447225117686,-0.412701181699909,-0.37146585095765,-0.933543172905971,-1.26939898312588,1.42501526069496
"Mov10",-0.923623807685369,-0.858275337790337,-1.01659697377161,-0.25603220301266,-0.163473851037881,-0.0491694068598464,2.01914960824814,0.162288819419913,1.08573315248965
"Mrpl47",-0.655468222605572,-0.044931409379112,-0.596779709397263,0.215847350474192,-0.768149077648161,-1.35545774221249,1.80213055093829,0.198076328484406,1.20473193134572
"Mterf4",-1.08142457274089,-0.142010299763398,-1.05870405838761,-0.300840875089742,-0.948760592977012,-0.102447455396618,0.948504954146739,1.64470594013383,1.0409769600747
"Pgp",-1.17733460760815,-0.639788521648806,-0.571472638662911,0.658873026024585,0.951714480729657,1.92419326831193,-0.863404173120383,0.0169285257514844,-0.299709359777404
"Phf19",1.97606262180495,-0.905705583031652,0.817706489815234,0.097530503239062,0.0370896935220939,-0.190610439592076,0.0466180954723218,-0.310022274478123,-1.56866910675181
"Plppr2",-1.13467361048273,-0.0965753557368574,-1.16758985640992,0.125260921441551,-0.318958331317968,-0.795503258302987,1.72996956593948,1.16241173056932,0.49565819430011
"Pm20d2",0.968513333033268,0.728563653208845,-0.119397244077795,0.0654991997798301,-0.80147803000629,-1.78665779424682,1.34566592404023,-0.82765720951892,0.426948167787653
"Rasl11a",-0.928784768934965,-0.531061480250234,-0.421390212054152,-0.0402825544863412,0.00014035560431479,1.39755037443634,0.452915126904262,1.53801217622669,-1.46709901744591
"Rpa3",-1.16127283514346,0.145368362420165,-0.67382998139419,2.07410925043956,0.251645025028679,-0.566682132568678,-0.749422564366185,-0.250292915209071,0.930377790793182
"Slc37a4",-1.30103828504674,1.33114329501037,-0.825119459511471,-0.000375044612670946,-0.254089613109502,1.63464527628923,0.261268444785299,0.164754187780958,-1.01118880158548
"Soat1",-0.659348230917604,-0.153757219514493,-0.0279429475468055,2.33903509268723,0.601268073928046,0.139490691967119,-0.703688506595166,-0.679795175220766,-0.855261778787559
"Srgap1",0.279587577018208,0.222284332024533,-0.091083021049003,0.150163043713172,0.97965759023355,-1.19194431405807,1.29624155118101,0.279366451965477,-1.92427321102888
"Supt7l",-0.929056530809486,-0.514784711558523,-0.853455326743995,0.243599021849068,-0.496009549014481,-0.407712445448344,0.0635164222694172,0.586574518563132,2.30732860089321
"Tfb1m",1.04379643722665,0.805716012608945,0.148244338478607,0.662794681800218,-0.508229853221264,-1.27384291182463,1.01028991550084,-0.197840601434612,-1.69092801913476
"WDR97",-0.793626092960508,-0.149878197043682,-1.44245933687695,-0.335837103533658,-0.579620144581057,0.240929999941544,1.3958240345233,-0.0121573418980432,1.67682418242906
"5330438D12Rik",-0.386886678379527,1.58353168657644,0.099001233941464,0.638097066922603,0.465004870448411,0.927726830728172,-1.37185748043254,-1.14555351525262,-0.809064014552392
"Agpat4",-0.864462143546893,1.08521694840669,-0.982257267389938,0.440061003223499,-0.269541129329712,1.93210809649234,-0.815841740007421,-0.654606787528065,0.1293230196795
"Ap3s1",-0.753207826122154,0.219796650380195,-0.762460406734071,0.269194703226702,1.92838388974434,1.18456137880718,-0.66493253515184,-0.430960423394597,-0.990375430755746
"Blnk",-0.662175688261088,-0.249481459554462,-0.596048494275443,-0.10834816836864,-0.466097960964119,2.16331283399673,-0.652798032828843,-0.621256433112266,1.19289340336813
"Chsy1",-0.387119165405928,-0.617270116314527,-0.419470761404862,-0.460529790087586,0.279255085380484,2.50050482520805,-0.113711899701711,0.0740042226592772,-0.855662400333202
"Coq3",-0.850222593773708,1.32394012969735,-0.794110823246476,1.56484416348629,-0.0581510532419112,-0.955773575216311,-0.298960462179887,-0.813235300730889,0.881669515205534
"Cyp17a1",0.140350120388553,1.51768882842336,-0.288998116497132,1.53640482986033,-0.0296614684212354,0.214635032944077,-1.0390829657253,-0.992268177627843,-1.05906808334481
"Echdc1",-0.0450355118287269,0.346872346646117,-0.166781501423414,2.51774868531678,-0.260125738289035,-0.561750544706719,-0.587726572872192,-0.553224043524738,-0.68997711931807
"Fam188b",-0.478247644654352,-0.846816530029223,-0.444360189065332,-0.638020145297849,-0.133391750240099,-1.25510702417215,1.40728756017921,1.08645777531478,1.30219794796501
"Fastkd3",-0.814222916100818,0.423718616378685,-1.25075512707296,0.500865744291627,0.48995235076492,-0.0236798682492951,1.37921518143805,0.862117855044728,-1.56721183649494
"H2-DMb1",-0.726939024396303,-0.634704029302135,-0.731894312930787,-0.455514283349866,-0.0350296756265474,2.49159568718011,0.197899155566753,0.136438258863266,-0.241851776004485
"Hoxb3",-0.803890795583715,-0.318529036931647,-0.763207120425032,-0.489120191086849,-0.897579919015952,-0.197457923315719,2.07004604615859,1.10062540913081,0.299113531069518
"Klk7",-0.537363569425837,-0.062741192448118,-0.475294465254081,0.245775780367967,-0.105043788352769,2.55526741068204,-0.597669350453525,-0.520555175612737,-0.502375649502944
